name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
"Blackbird Construction, Inc.",220 East 25th Street,91784,Kristo Panos,(323) 839-1689,http://Www.blackbirdconstruction.com,http://www.houzz.com/pro/blackbird/blackbird-construction-inc,null,null,null,5,29,1,1,8,2,16
Zember Construction Co Inc,254 Old Hill Road,92028,Don Nelson,(951) 326-6401,null,http://www.houzz.com/pro/pvmanagerca/zember-construction-co-inc,null,null,299030,5,8,1,1,3,1,5
Noth Star Restoration,12160 Keswick St,91605,Yaron Elen,(877) 231-2800,http://www.northstar-restoration.com,http://www.houzz.com/pro/northstarrestoration22/noth-star-restoration,500,100000,null,5,0,0,2,2,7,null
Rob Clark Construction Inc.,1042 N. Mountain Avenue #B439,91786,Rob Clark,(909) 985-3407,http://www.robclarkconstruction.com,http://www.houzz.com/pro/rccd/rob-clark-construction-inc,null,null,B711270,5,46,0,2,8,9,null
T&H Builders,43321 47th St W,93536,Travis Paeper,(661) 349-5044,null,http://www.houzz.com/pro/tandh694/tandh-builders,null,null,null,1,1,0,null,2,1,null
BMV Construction,11606 E Washington Blvd #D,90606,Bud Villalobos,(800) 595-3298,http://www.bmv-construction.com,http://www.houzz.com/pro/bmvconstruction/bmv-construction,null,null,872939,4.6,200,145,7,42,23,21
Loenker Construction,%!s(bool=false),92399,Dave Loenker,(909) 795-4981,null,http://www.houzz.com/pro/dmloenker/loenker-construction,null,null,403839,5,0,0,null,0,1,null
"Masterworks Construction Services, Inc.",%!s(bool=false),%!s(bool=false),:,(562) 961-0607,http://www.mworksconstruction.com,http://www.houzz.com/pro/billleisy/masterworks-construction-services-inc,null,null,null,5,34,7,4,18,13,2
Timberwolf Construction,PO Box 596,92352,August Ambrozic,(909) 534-4308,http://www.TimberwolfConstruction.net,http://www.houzz.com/pro/timberwolfconstruction/timberwolf-construction,null,null,1007846,5,27,0,2,14,5,1
American Home Improvement Inc,%!s(bool=false),91364,American Home Improvement Inc.,(800) 774-0420,http://american-home-improvement.com,http://www.houzz.com/pro/americanhomeimprovement-inc/american-home-improvement-inc,null,null,835537,5,88,167,2,6,6,null
elias construction,301 Ave I #482,90277,Louie Tangalakis,(310) 544-0574,http://eliasconstruction.net,http://www.houzz.com/pro/eliaswh/elias-construction,null,null,658956,5,9,0,1,2,1,null
Supreme Remodeling Inc,14545 Victory Blvd,91411,Supreme Remodeling,(877) 572-6579,http://www.supremeremodelinginc.com,http://www.houzz.com/pro/patrickdoan/supreme-remodeling-inc,null,null,939981,4.9,90,116,4,53,12,10
TME Construction,21912 Sims Ct,91350,Mary Ellen Ciaramaglia,(661) 263-7218,http://TMECONSTRUCTIONINC.COM,http://www.houzz.com/pro/tme1106/tme-construction,null,null,910518,5,10,0,2,5,3,null
HW General Contracting,%!s(bool=false),%!s(bool=false),:,(951) 204-1725,http://www.hwgeneralcontracting.com/,http://www.houzz.com/pro/nickwilbur/hw-general-contracting,null,null,null,5,0,0,null,0,1,null
Structure Home,21101 Oxnard Street,91367,Structure Home,(818) 598-1330 ext. 115,http://www.StructureHome.com,http://www.houzz.com/pro/structurehome/structure-home,null,null,721043,5,197,27,4,21,2,19
Design Tech,%!s(bool=false),%!s(bool=false),:,(323) 209-5030,http://www.designtechLA.com,http://www.houzz.com/pro/designtechcs/design-tech,20000,80000,null,5,9,0,null,14,1,null
KATNIK HOMES,"116 S. Catalina, Suite 255",90277,John Katnik,(310) 374-8148,http://WWW.KATNIKHOMES.COM,http://www.houzz.com/pro/roberts6/katnik-homes,null,null,656277,5,5,0,null,0,1,null
"EN Builders,Inc",18375 Ventura Blvd,91356,Shawn Reuveni,(888) 512-3202,http://enbuilders.houzz.com,http://www.houzz.com/pro/enbuilders/en-buildersinc,null,null,977804,4,71,152,null,9,3,null
Advanced Design to Finish,%!s(bool=false),%!s(bool=false),:,(661) 803-6624,http://www.homeimprovement-la.com,http://www.houzz.com/pro/advanceddesigntofinish/advanced-design-to-finish,2500,50000,null,5,37,1,2,17,10,2
Pacific Coast Design Group,16700 Bollinger Dr,90272,Frank DiMarco,(310) 573-4242,http://www.pacificcoastdesigngroup.com,http://www.houzz.com/pro/frankdimarco/pacific-coast-design-group,null,null,1003008,5,21,6,3,6,5,3
Best Guy Development,18653 Ventura Blvd. #209,91356,Mike Hadd,(877) 617-1030,http://bestguydevelopment.com,http://www.houzz.com/pro/bestguydevelopment/best-guy-development,null,null,979928,5,2,1,1,4,2,null
SILVA CONSTRUCTION INC,2500 Villa Cabrillo Marina #112,90731,Dave Silva,(310) 831-6310,http://www.silvaconstruction.com,http://www.houzz.com/pro/silvaconstructioninc1/silva-construction-inc,null,null,430231,5,1,1,null,4,1,null
"Menjivar Construction, Design and Development",%!s(bool=false),90046,Luis Menjivar,(310) 621-7868,null,http://www.houzz.com/pro/luis-menjivar/menjivar-construction-design-and-development,null,null,883808,4.7,34,1,1,3,4,null
Capellino & Assiciates,%!s(bool=false),%!s(bool=false),:,(310) 320-1234,null,http://www.houzz.com/pro/kcapellino/capellino-and-assiciates,null,null,null,5,0,0,1,0,1,null
Alan Goldberg Contractors,688 Olive Ave,90291,Alan Goldberg,(310) 823-5058,http://www.alangoldbergcontractors.com,http://www.houzz.com/pro/theman69/alan-goldberg-contractors,null,null,538830,5,3,0,null,5,1,null
Foothill Construction,550 N Glendora Ave,91741,Mark Pellegrino,(626) 335-7373,http://www.foothillconstruction.com,http://www.houzz.com/pro/foothillco/foothill-construction,null,null,CA  857107,1,0,0,null,0,1,null
Quality Construction & Painting - QCP Inc.,2734 Johnson Dr. #G,93003,Bill Bigler,(805) 650-0800,null,http://www.houzz.com/pro/kevrok805/quality-construction-and-painting-qcp-inc,null,null,Lic # B/C33 990534,5,1,0,null,0,2,null
"Complete Specialty Group, INC",%!s(bool=false),91208,Thomas M Addy,(818) 426-1642,http://www.csgspecialties.com/home.html,http://www.houzz.com/pro/tomaddy/complete-specialty-group-inc,null,null,#985802,5,3,0,1,7,3,null
Green Sky Home Remodeling,%!s(bool=false),%!s(bool=false),:,(844) 473-3607,http://www.greenskyhr.com,http://www.houzz.com/pro/greenskyhr/green-sky-home-remodeling,null,null,null,5,4,0,1,0,4,null
Ollendorff Construction,%!s(bool=false),91792,Martin Ollendorff,(626) 512-4611,http://martin_oll.houzz.com,http://www.houzz.com/pro/martin-oll/ollendorff-construction,null,null,975714,5,10,0,1,27,2,null
Doobek Addition Contractors and Remodeling,1905 Wilcox ave # 190,90068,Michael Farchi,(800) 671-5771,http://www.Doobek.com,http://www.houzz.com/pro/farchijet/doobek-addition-contractors-and-remodeling,null,null,980653,5,32,3,1,6,4,null
TNT Simmonds,7916 Woodley Ave.,91406,Teresa Noroian,(818) 985-4868,http://TNTsimmonds.com,http://www.houzz.com/pro/tnoroian/tnt-simmonds,null,null,888520,5,233,59,6,25,16,44
Stiles and son !,%!s(bool=false),91765,Richard Stiles,(909) 444-3939,null,http://www.houzz.com/pro/stilesandson/stiles-and-son,null,null,null,5,1,0,null,0,1,null
"Streamline Remodels & Restorations, Inc.",%!s(bool=false),90405,Christos Klapsis,(310) 310-2001,http://www.StreamlineBuild.com,http://www.houzz.com/pro/cklapsis/streamline-remodels-and-restorations-inc,null,null,B-945745,4.3,5,1,1,6,3,null
Modaainc.com,12400 Ventura Blvd. Suite 104,91604,Patrick Ahounber,(818) 760-4573,http://www.modaainc.com,http://www.houzz.com/pro/patrick-ahounber/modaainccom,null,null,920856,5,143,89,5,11,6,28
David Bart Construction,%!s(bool=false),91360,David Bart,(805) 469-1116,null,http://www.houzz.com/pro/davidbart/david-bart-construction,null,null,924048,5,2,0,null,0,1,null
Addition Specialist,%!s(bool=false),%!s(bool=false),:,(877) 214-1530,http://www.additionspecialist.com,http://www.houzz.com/pro/additionspecialistencino/addition-specialist,null,null,null,5,1,0,1,0,1,null
R Sayegh Inc.,405 E Woodbury road,91001,Ramzi Sayegh,(626) 325-0939,http://www.RSayeghInc.com,http://www.houzz.com/pro/ramzi-sayegh/r-sayegh-inc,null,null,B772013,5,5,5,null,0,1,null
Smith Pacific Construction,1515 7th st #325,90401,Erik Smith,(310) 684-3493,http://www.smith-pacific.com,http://www.houzz.com/pro/smithpacific/smith-pacific-construction,null,null,1003946,5,2,0,null,5,1,null
"Reliance Design, Build, Remodel",11870 Santa Monica Blvd. Unit 106690,90025,Behrang (Ben) Motamedi,(310) 498-3983,http://www.reliancedbr.com,http://www.houzz.com/pro/motamedillc/reliance-design-build-remodel,25000,350000,null,5,71,17,3,17,6,34
"A Clas Builders & Design, Inc.","6279 Variel Avenue, Unit H",91367,A Clas Builders,(310) 744-5264,http://AClasBuilders.com,http://www.houzz.com/pro/aclas-builders/a-clas-builders-and-design-inc,null,null,770974,5,18,7,2,12,4,2
Richey Construction,Claremont,91711,Chuck Richey,(909) 489-7115,http://richeyremodeling.com/,http://www.houzz.com/pro/chuckrichey/richey-construction,null,null,639486,5,22,0,2,10,3,null
Planet Home Remodeling,%!s(bool=false),91302,Anis Eli Cohen,(877) 412-1175,http://planetremodel.com/,http://www.houzz.com/pro/planethomeremodeling/planet-home-remodeling,null,null,null,4.5,10,0,1,0,2,null
Locksmith Canyon Country,18135 Erik Ct #871,91387,Kevin Black,(661) 283-0138,http://www.locksmithcanyoncountry.com,http://www.houzz.com/pro/lockscanyoncountry/locksmith-canyon-country,null,null,null,5,1,0,null,0,2,null
Restoration Coston,10885 Flaxton St.,90230,Mark Coston,(323) 286-5512,http://restorationcoston.com,http://www.houzz.com/pro/kramnotsoc/restoration-coston,40000,150000,null,4.7,19,3,3,6,8,1
"Scorpion Renovation & Development, Inc.",%!s(bool=false),91406,Elizabeth & Juan Jaramillo,(818) 422-3025,http://www.scorpionrenovation.com/home.html,http://www.houzz.com/pro/scorpionrenovation/scorpion-renovation-and-development-inc,null,null,null,5,1,0,null,2,1,null
Thomas Lake Builder Inc,203 S Fair Oaks Ave,91105,Tom Lake,(626) 683-3772,http://ThomasLakeBuilder.com,http://www.houzz.com/pro/thomaslakebuilder/thomas-lake-builder-inc,null,null,590418,5,24,3,1,5,4,3
Unique Remodeling Inc,%!s(bool=false),90278,Omer Bar-el,(310) 905-4761,http://www.uniqueremodelingcompany.com,http://www.houzz.com/pro/uniqueremodelinginc/unique-remodeling-inc,null,null,848475,5,1,1,null,3,3,null
Blackstone Construction Inc,%!s(bool=false),92201,Leo Castillo Jose Valencia,%!s(bool=false),null,http://www.houzz.com/pro/mrleocasgar/blackstone-construction-inc,null,null,890058,5,3,0,null,3,1,null
Liss Properties,7703 Skyhill Dr,90068,Stephen Liss,(323) 874-6183,http://Lissproperties.net,http://www.houzz.com/pro/lissproperties/liss-properties,null,null,527349,5,1,0,null,0,1,null
Valanti Constructions Co,%!s(bool=false),91367,Mike Valanti,(310) 869-3957,http://valanticonstructions.com,http://www.houzz.com/pro/vgroupwork/valanti-constructions-co,null,null,1006654,5,3,2,null,3,2,null
The M&M Construction Group,261 E. Colorado Blvd. Suite #212,91101,Manny Rivas,(626) 229-0950,http://www.tmmdg.com,http://www.houzz.com/pro/mmrivas/the-mandm-construction-group,null,null,null,5,29,0,1,1,2,null
Four Seasons Builders,4140 warner blvd,91505,Mike Litman,(818) 929-9069,http://www.fourseasonsbuilders.biz,http://www.houzz.com/pro/bargol/four-seasons-builders,null,null,990126,5,14,1,2,4,7,null
Romo Construction,%!s(bool=false),93010,Don,(805) 384-1092,http://www.romobuilt.com,http://www.houzz.com/pro/romoconstruction/romo-construction,null,null,802449,5,1,0,null,0,1,null
MLTC INC,%!s(bool=false),%!s(bool=false),Mario Tarzia,(323) 833-9254,http://www.mltchomes.com,http://www.houzz.com/pro/mltarzia/mltc-inc,null,null,742453,1,1,1,null,2,1,null
GoPro Remodeling Inc.,18375 Ventura Blvd #455,91356,Meron Elbaz,(888) 755-4747,http://www.GoProRemodeling.com,http://www.houzz.com/pro/gopro7797/gopro-remodeling-inc,null,null,989654,4.8,18,0,2,9,6,null
Naturalwalls,80 W. Sierra Madre Blvd. #417,91024,Scott Nelson,(626) 676-4212,http://www.naturalwalls.com,http://www.houzz.com/pro/naturalwalls/naturalwalls,null,null,CA# 783751,5,38,66,3,22,9,2
Kevin Manning Construction,%!s(bool=false),90254,Kevin Manning,(703) 314-4633,null,http://www.houzz.com/pro/kekysoi/kevin-manning-construction,null,null,null,5,0,0,null,0,1,null
Ron Harris Construction,%!s(bool=false),91355,Ron Harris,(661) 317-3647,http://www.facebook.com/ronharrisconstruction1,http://www.houzz.com/pro/ronoharris/ron-harris-construction,null,null,579889 B,5,1,0,null,0,1,null
Construction Services,%!s(bool=false),92508,Michael Fell,(877) 777-3471,http://ourconstructionservices.com,http://www.houzz.com/pro/michael5883/construction-services,null,null,816134,5,8,1,1,11,4,null
AL LOWE CONSTRUCTION INC,701 Del Norte Blvd Ste 355,93030,Al Lowe,(805) 604-1104,http://www.alloweconstruction.com,http://www.houzz.com/pro/alloweconstruction/al-lowe-construction-inc,null,null,null,5,66,91,4,4,9,null
Jim Huth Construction,231 Ravenna Dr,90803,Jim Huth,(714) 904-4126,http://www.jimhuthconstruction.com,http://www.houzz.com/pro/jimhuth/jim-huth-construction,null,null,915209,5,9,4,1,3,2,null
Stephen Parvin Construction,47 Sherril LN,92373,Steve Parvin,(951) 312-9104,http://steve009.houzz.com,http://www.houzz.com/pro/steve009/stephen-parvin-construction,null,null,612293,5,8,12,null,6,1,null
JME Construction,%!s(bool=false),90744,Jilmer Morales,(323) 828-7619,http://www.jmeconstruction.net,http://www.houzz.com/pro/jmeconstruction/jme-construction,null,null,B921816,5,3,0,null,3,2,null
JR Poland Construction,%!s(bool=false),91709,Scott Poland,(909) 591-8040,http://www.jrpoland.com,http://www.houzz.com/pro/jrpoland/jr-poland-construction,null,null,647916,5,8,1,null,3,2,null
vista general construction,%!s(bool=false),91030,frank franco,(323) 377-0312,null,http://www.houzz.com/pro/frankfrancogc/vista-general-construction,null,null,null,5,0,0,null,0,1,null
MayaDana Construction,%!s(bool=false),%!s(bool=false),:,(888) 926-0445,http://mdconstruction.us/,http://www.houzz.com/pro/mayadana/mayadana-construction,null,null,null,3,0,0,null,0,2,null
Basix Designs & Remodeling Inc,650 S. Highland Ave,90036,Rani Ben Ezra,(877) 422-2749,http://www.basixdesigns.com,http://www.houzz.com/pro/basix1/basix-designs-and-remodeling-inc,null,null,B769443,5,33,0,3,14,6,4
David L Page General Contracting,19800 Diamond Ave,92241,David Page,(760) 250-0026,http://www.dlpgc.com,http://www.houzz.com/pro/david-page5384831/david-l-page-general-contracting,null,null,B767129,5,2,2,null,0,1,null
California Skyline Remodeling,4570 van nuys blvd #540,91403,joe bechor,(866) 562-2757,http://caslr.com,http://www.houzz.com/pro/skyline2014/california-skyline-remodeling,null,null,879490,5,4,0,3,2,11,null
Cofield Construction,1322 Stevely,90815,Terry Cofield,(562) 221-2341,http://Cofieldconstruction.com,http://www.houzz.com/pro/tpcoifeld/cofield-construction,null,null,B833394,5,0,0,null,0,1,null
Far West Construction Company,%!s(bool=false),%!s(bool=false),:,(805) 648-2207,http://farwestconstruction.com,http://www.houzz.com/pro/farwestconstructioncompany/far-west-construction-company,null,null,null,5,5,0,2,2,7,null
ESI GENERAL CONSTRUCTION INC.,13659 Victory Blvd. #402,91401,DANNY AVIO,(855) 850-3040,http://www.esigeneralconstruction.com/,http://www.houzz.com/pro/esigeneral/esi-general-construction-inc,null,null,581251,5,47,0,3,4,13,null
Noah Construction & Design,6919 Jamieson Ave,91335,Nomi Hazan & Ori Sakal,(818) 642-8846,http://www.ByNoah.com,http://www.houzz.com/pro/bynoah/noah-construction-and-design,null,null,937376,4.7,209,56,8,41,53,56
Eberia Construction Company,8924 Olin St.,90034,Nick Sakvarelidze,(310) 287-1540,http://www.eberiaconstruction.com/,http://www.houzz.com/pro/nikagam/eberia-construction-company,null,null,Lic # 701330,5,23,9,2,34,15,2
TAHADA Construction,21850 Stonepine St.,91765,Erne Fachtmann,(909) 222-2144,http://www.tahada.com,http://www.houzz.com/pro/tahadaconstruction/tahada-construction,null,null,934622,5,0,0,null,0,1,null
Southwest Construction & Home Improvement,2729 S Robertson Blvd.,90034,T. Grimberg,(800) 931-0000,http://www.southwestimprovements.com,http://www.houzz.com/pro/90035/southwest-construction-and-home-improvement,null,null,831043,5,50,3,3,21,5,3
Sunterra Builders,%!s(bool=false),92203,Darrin Coffin,(760) 702-5772,http://www.sunterrabuilders.com/,http://www.houzz.com/pro/sunterra4905/sunterra-builders,null,null,null,5,12,1,null,6,2,null
"Combined Construction Services, Inc.",810 w. Hyde Park Blvd.,90302,Brendan Callanan,(888) 556-3454,http://combinedconstruction.com,http://www.houzz.com/pro/brendancallanan/combined-construction-services-inc,null,null,808265,5,67,0,3,14,10,1
Qualcon,%!s(bool=false),92264,mark,(760) 275-4567,null,http://www.houzz.com/pro/markjhahn/qualcon,null,null,null,5,0,0,null,0,1,null
Serpas Building and Remodeling INC.,1340 E. Mcwood St.,91790,Jorge Serpas,(323) 707-3931,http://www.serpasremodeling.com,http://www.houzz.com/pro/jbuilder/serpas-building-and-remodeling-inc,null,null,B971106,5,10,0,1,3,2,null
Executive Design & Construction Inc.,7515 Calvin Ave,91335,Vahik Tatoosi,(818) 585-1988,http://executivedc.com/,http://www.houzz.com/pro/executivedc/executive-design-and-construction-inc,null,null,896934,5,30,10,3,9,4,14
CMC Hardwood Floors,8948 Wonderland Avenue,90046,Marcos Proti,(508) 250-1140,http://www.cmchardwoodfloors.com,http://www.houzz.com/pro/cmcfloors/cmc-hardwood-floors,null,null,CA Lic.#966964,5,20,6,2,8,5,2
Construction Owl,16656 Ventura Blvd STE #201,91436,Construction Owl,(877) 996-9548,http://www.constructionowl.com,http://www.houzz.com/pro/conowl/construction-owl,null,null,870657,5,98,27,4,34,5,43
Caspers Construction,3530 Long Beach Blvd.,90807,Edward Caspers,(562) 987-1716,http://www.caspersconstruction.net,http://www.houzz.com/pro/1edwarda/caspers-construction,null,null,342125,5,2,0,null,0,1,null
Image Construction Company,17912 Duncan St,91316,Roie Barzilay,(818) 518-6456,http://www.imageconstruction.co,http://www.houzz.com/pro/roiebar/image-construction-company,null,null,null,5,49,68,null,3,1,1
Waconah Construction,25 Eastwind St. #3,90292,Chris Mulhern,(310) 617-3563,http://www.WaconahConstruction.com,http://www.houzz.com/pro/waconahconstruction/waconah-construction,null,null,908219,5,19,3,5,10,16,null
OCC Construction,%!s(bool=false),90242,Charles Lee,(800) 330-6403,http://www.buildocc.com/,http://www.houzz.com/pro/occconstruction/occ-construction,null,null,927405,5,14,1,null,15,1,null
SAE Builders,28810 Broken Arrow Circle,92584,Scott Egbert,(951) 658-5807,http://www.saebuilders.com,http://www.houzz.com/pro/scottnofx/sae-builders,null,null,625328,5,22,1,5,9,12,1
J's Glass Service,%!s(bool=false),%!s(bool=false),:,(310) 686-1174,null,http://www.houzz.com/pro/jaykob/js-glass-service,null,null,null,1,0,0,null,0,1,null
CMS BUILDERS AND RESTORATION,7108 De Soto Ave #206,91303,Christina or Omer Shiachi,(800) 601-2696,http://cmsprobuilders.com/,http://www.houzz.com/pro/cmsprobuilders/cms-builders-and-restoration,null,null,956007,5,43,8,3,19,9,12
MAK Construction,%!s(bool=false),%!s(bool=false),:,(818) 856-0630,http://www.makconstruction.net,http://www.houzz.com/pro/makconstruction/mak-construction,10000,500000,null,5,0,0,null,8,1,null
C P M Construction,%!s(bool=false),92262,Patrick Markwith,(760) 861-5350,null,http://www.houzz.com/pro/77cpm887/c-p-m-construction,null,null,cslb #812865,5,1,0,null,0,2,null
"Golin Construction, Inc.",%!s(bool=false),91360,Kevin Golin,(310) 780-5343,http://golinconstructioninc.houzz.com,http://www.houzz.com/pro/golinconstructioninc/golin-construction-inc,null,null,756819,5,3,1,1,13,4,null
Fine Windows And Doors Replacement,%!s(bool=false),91356,Vic Tuizer,(818) 996-4646,http://http://finewindowsanddoors.com/,http://www.houzz.com/pro/finewindowsanddoors/fine-windows-and-doors-replacement,null,null,null,4,0,0,null,2,1,null
Paldino Architects & Construction,%!s(bool=false),90266,Peter Paldino,(310) 545-3826,null,http://www.houzz.com/pro/paldino/paldino-architects-and-construction,null,null,null,5,0,0,null,0,1,null
MILESTONE BUILDING SERVICES INC.,5632 Van Nuys Blvd,91401,nick khreisat,(818) 517-0838,http://milestonebuildinginc.com,http://www.houzz.com/pro/addornew4u/milestone-building-services-inc,null,null,576057,5,3,0,1,2,1,null
HUGS Construction,%!s(bool=false),91607,Stevie,(310) 486-7465,http://www.hugsconstruction.com/,http://www.houzz.com/pro/steviere/hugs-construction,null,null,null,5,0,0,null,0,1,null
Jones Service Company,%!s(bool=false),%!s(bool=false),:,(951) 486-0337,http://www.jonesservicecompany.com,http://www.houzz.com/pro/jonesphac/jones-service-company,null,null,null,5,10,0,null,3,3,null
"ONO Construction, Inc.",6740 Wildlife Road,90265,Steve Bunce,(310) 457-6528,http://www.onoconstructioninc.com,http://www.houzz.com/pro/onoman2/ono-construction-inc,null,null,536402,5,4,0,null,0,1,null
Baum Construction & Development,6901 E. 10th Street,90815,Michael Baum,(562) 424-2286,http://www.BaumCon.com,http://www.houzz.com/pro/baumcon/baum-construction-and-development,null,null,344996,5,28,null,null,12,1,1
"J.C. Link General Contracting, Inc.",P.O. Box 4539,92261,John Link,(760) 275-6710,http://jclinkinc.com,http://www.houzz.com/pro/john-link/jc-link-general-contracting-inc,null,null,565847,5,3,2,null,0,1,null
Binnenhof Kitchen Remodeling,Magnolia Blvd,91601,Jan Jorissen,(818) 533-8660,http://www.binnenhofllc.com,http://www.houzz.com/pro/binnenhofllc/binnenhof-kitchen-remodeling,null,null,819899,5,20,3,2,17,2,12
GCR Home Services,%!s(bool=false),90815,Chris Garbe,(562) 421-6211,http://gcrhomeservices.houzz.com,http://www.houzz.com/pro/gcrhomeservices/gcr-home-services,null,null,573604,5,4,9,1,3,2,null
Minardos Group,%!s(bool=false),90405,George Minardos,(310) 450-6900,http://www.minardosgroup.build,http://www.houzz.com/pro/minardos-group/minardos-group,null,null,728956,5,46,23,1,10,2,6
J.A.Warner Construction,2000 Tevis Ave.,90815,Jay Warner,(562) 972-4019,null,http://www.houzz.com/pro/jay-warner/jawarner-construction,null,null,B 935764,5,11,0,null,0,1,null
Cal-Spec Inc.,"42-335 Washington Street, suite F247",92211,Jerry Campbell,(760) 770-7060,http://calspecinc.com,http://www.houzz.com/pro/calspecinc/cal-spec-inc,null,null,B-891664,4.9,43,46,5,13,10,12
Precise Home Builders,6924 Canby Ave,91335,Moshe / Dino,(800) 805-0692,http://www.precisehomebuilders.com,http://www.houzz.com/pro/precisehomebuilders/precise-home-builders,null,null,515469,4.8,299,384,5,48,33,33
Newday Development Inc.,14117 Chandler Blvd,91401,Louis Krokover,(818) 784-9445,http://newdaydevelopment.com/,http://www.houzz.com/pro/newdaydevelopment/newday-development-inc,null,null,null,5,3,1,1,2,1,null
Kainz Construction,%!s(bool=false),91606,George Kainz,(818) 674-9585,null,http://www.houzz.com/pro/georgekainz/kainz-construction,null,null,null,5,0,0,null,0,1,null
Home In Style Construction Inc.,%!s(bool=false),91303,Regev Cohen,(747) 777-0598,http://www.homeinstyleconstruction.com,http://www.houzz.com/pro/regev-cohen/home-in-style-construction-inc,null,null,995351,4,46,5,null,17,4,null
"Ace Remodeling, Inc.",18340 Ventura Boulevard,91356,Simon Edri,(866) 908-1153,http://www.acehomeremodeling.com/,http://www.houzz.com/pro/fdr1984/ace-remodeling-inc,null,null,985237,5,3,1,null,2,1,null
"Romm Remodeling, Inc.",5424 Laurel Cyn Blvd #F273,91607,Ron Yehezkel,(800) 206-0067,http://www.rommremodeling.com,http://www.houzz.com/pro/romm/romm-remodeling-inc,null,null,null,4.6,31,0,null,7,3,null
Ez builders inc,%!s(bool=false),91403,Eli Susan,(424) 653-0557,http://www.ezbuildersinc.com/,http://www.houzz.com/pro/ezbuilders-inc/ez-builders-inc,null,null,902853,5,0,0,null,6,1,null
Bedrock Remodeling & Building Inc,%!s(bool=false),91607,Ofer Shaer,668-7252,http://www.remodelingtrust.com,http://www.houzz.com/pro/ofershaer/bedrock-remodeling-and-building-inc,null,null,1003213,5,6,0,3,5,5,13
Resourceful Developments,1810 Avalon St.,90026,Jud Williams & Cheney Shapiro,(323) 459-2787,http://www.resourcefuldevelopments.com,http://www.houzz.com/pro/cheneyshapiro/resourceful-developments,5000,300000,null,5,92,3,2,11,15,5
Country Club Remodeler,"77570 Springfield Lane, Suite O",92211,Tony Brunner,(760) 772-4300,http://www.CountryClubRemodeler.com,http://www.houzz.com/pro/tonybrunner/country-club-remodeler,null,null,CSLB Lic #873115,4,41,19,null,12,4,7
