name,address,zipCode,contactName,contactPhone,website,profileUrl,jobCostMin,jobCostMax,licenseNumber,averageRating,followers,following,badgeCount,projectCount,reviewCount,commentCount
"Proven Real Estate ROI Strategies, LLC",%!s(bool=false),92234,Deo Mario,(760) 600-6584,http://roistrat.com,http://www.houzz.com/pro/deo53/proven-real-estate-roi-strategies-llc,null,null,Not at this,null,1,0,null,0,null,null
Primary Home Improvement & Design Inc.,4730 Woodman Ave,91423,Vinnie Sassoon,(818) 817-3696,http://www.primaryhomeimprovement.com/,http://www.houzz.com/pro/primaryhomeimprovement/primary-home-improvement-and-design-inc,null,null,null,null,0,0,null,2,null,null
"Michael J Tisdale Construction, Inc",P o Box 2128,91610,Mike Tisdale,(661) 212-4545,http://MichaelJTisdaleconstruction.com,http://www.houzz.com/pro/mjtbldr/michael-j-tisdale-construction-inc,null,null,786732,null,0,0,null,2,null,null
Douglas Farren Construction Services,16957 Encino Hills Drive,91436,Douglas Farren,(818) 203-9781,http://dfgcs.com,http://www.houzz.com/pro/soundkit/douglas-farren-construction-services,null,null,865471,null,7,1,null,10,null,null
TEMECULA SELF STORAGE,26730 Ynez Ct.,92591,Edith Haverland,(951) 676-3885,http://sites.google.com/site/temeculastorage,http://www.houzz.com/pro/temeculaselfstorage/temecula-self-storage,null,null,null,null,1,0,null,0,null,null
Victor Locksmith & Keys,%!s(bool=false),91304,Caleb Fisher,(818) 616-8123,http:///www.canogaparklocksmiths.com,http://www.houzz.com/pro/canogaparklocksmiths/victor-locksmith-and-keys,null,null,null,null,0,0,null,0,null,null
Minka-Woodworks,308 S. Fulton St. #C,93023,Dvid Sipos,(805) 794-1117,http://minkawoodwork.com,http://www.houzz.com/pro/siposdavid/minka-woodworks,null,null,961274,null,null,null,null,9,null,null
Fetherolf Development,%!s(bool=false),91423,Scott Fetherolf,(818) 207-1867,http://Fetherolfdev.com,http://www.houzz.com/pro/kellykied/fetherolf-development,null,null,null,null,17,1,null,4,null,null
American Property Shield,%!s(bool=false),91364,Gene,(818) 762-4606,http://americanpropertyshield.com/,http://www.houzz.com/pro/aps001/american-property-shield,null,null,null,null,0,0,null,0,null,null
f and m networking inc,%!s(bool=false),90405,frank johnson,(310) 452-0205,null,http://www.houzz.com/pro/webuser-408942/f-and-m-networking-inc,null,null,805987,null,0,0,null,0,null,null
P&G Design Group Inc.,%!s(bool=false),90068,Paul DiMeo,(213) 393-2400,http://PaulDimeo.com,http://www.houzz.com/pro/pauldimeo/pandg-design-group-inc,null,null,on the way,null,8,14,1,6,null,9
Sharon Designs Construction,%!s(bool=false),90501,Sharon Imel,(310) 787-8083,http://sharondesignsconstruction.com,http://www.houzz.com/pro/houseofsharon/sharon-designs-construction,null,null,659037,null,1,0,null,0,null,null
Zero Energy Contracting,%!s(bool=false),%!s(bool=false),:,(626) 701-3180,http://zeroenergyca.com/,http://www.houzz.com/pro/zeroenergyco/zero-energy-contracting,null,null,null,null,0,0,null,0,null,null
opconstructioninc,13129 thistle ave.,90650,orlando Perla,(323) 376-0250,http://opconstructioninc.com,http://www.houzz.com/pro/maoperla/opconstructioninc,null,null,null,null,0,0,null,0,null,null
Sai Construction,12303 Bristol Drive,90638,Danielle Sivadasan,(562) 522-7707,http://Saiconstruction.com,http://www.houzz.com/pro/danielle-sivadasan/sai-construction,5000,800000,null,null,2,10,null,0,null,null
Collier Construction,875 Patriont Dr,93021,Jim Collier,%!s(bool=false),null,http://www.houzz.com/pro/collierconst/collier-construction,null,null,null,null,1,0,null,0,null,null
A Piece of Work Construction,%!s(bool=false),91505,Gavin Owens,(310) 418-5322,null,http://www.houzz.com/pro/pieceofworkcons/a-piece-of-work-construction,null,null,CA 880531,null,0,0,null,0,null,null
Hardt Construction Services,%!s(bool=false),%!s(bool=false),Tim Hardt,%!s(bool=false),null,http://www.houzz.com/pro/thardt/hardt-construction-services,null,null,null,null,1,0,null,0,null,null
O'Burke Construction,3217 LOS OLIVOS LN,91214,Randy O'Burke,(818) 497-7761,null,http://www.houzz.com/pro/irish4ever/oburke-construction,null,null,640323-955530,null,3,0,null,2,null,null
Southern Pacific Building Company,%!s(bool=false),91306,Rick Trevizo,(818) 402-3526,null,http://www.houzz.com/pro/sopacbuilding/southern-pacific-building-company,null,null,B826525,null,0,0,null,2,null,null
Valhalla Builders,%!s(bool=false),91301,J Ras,%!s(bool=false),http://na,http://www.houzz.com/pro/jkras3/valhalla-builders,null,null,null,null,2,0,null,0,null,null
Precision construction and painting Inc,%!s(bool=false),90250,ed,(310) 973-8594,null,http://www.houzz.com/pro/edwinpasache/precision-construction-and-painting-inc,null,null,607799,null,0,0,null,0,null,null
Concord Real Estate Services,po box 6937,90212,Jack Kessler,(310) 331-8035 ext. 103,http://www.concord-re.com,http://www.houzz.com/pro/concordre/concord-real-estate-services,null,null,null,null,2,0,null,0,null,null
real estate,%!s(bool=false),%!s(bool=false),:,(323) 944-8204,null,http://www.houzz.com/pro/pattykelly123/real-estate,null,null,null,null,0,0,null,0,null,null
"BC and Sons Construction, Inc",%!s(bool=false),91360,Dana Berg,(805) 402-0300,null,http://www.houzz.com/pro/bcandsons/bc-and-sons-construction-inc,null,null,965624,null,2,0,null,4,null,null
"RBRC, Inc.",%!s(bool=false),%!s(bool=false),Robert Benvenisti,(800) 921-7909,http://www.rbrcinc.com,http://www.houzz.com/pro/rbrc-inc/rbrc-inc,null,null,null,null,1,0,null,0,null,null
"Buffalo Maintenance, Inc.",%!s(bool=false),%!s(bool=false),Buffalo Maintenance,%!s(bool=false),http://www.contactbuffalo.com,http://www.houzz.com/pro/buffalomaintenance/buffalo-maintenance-inc,null,null,null,null,1,0,null,0,null,null
"Coast Builders and Construction, Inc.",6334 Carpenter Ave.,91606,Edwin Chaj,(818) 652-3565,http://coastbuildersconstruction.com,http://www.houzz.com/pro/coast-builders/coast-builders-and-construction-inc,null,null,872035,null,3,0,null,0,null,null
"Gordonstones and Tiles, Inc.",%!s(bool=false),%!s(bool=false),:,(626) 279-7579,http://styleonashoestring.com/,http://www.houzz.com/pro/shadowz21/gordonstones-and-tiles-inc,null,null,null,null,1,0,null,0,null,null
Matt Morris,%!s(bool=false),%!s(bool=false),:,(310) 546-4300,http://mattmorrisdevelopment.com,http://www.houzz.com/pro/mbhomes/matt-morris,null,null,null,null,78,35,null,1,null,null
tile4less,%!s(bool=false),%!s(bool=false),:,(951) 663-8101,http://tile4lessinc.com/,http://www.houzz.com/pro/salinaj50/tile4less,null,null,null,null,0,0,null,0,null,null
Contractors Simi Valley,%!s(bool=false),%!s(bool=false),:,(805) 322-3462,http://contractorssimivalley.org,http://www.houzz.com/pro/contractorssimivalley/contractors-simi-valley,null,null,null,null,2,0,null,2,null,null
Jack  O'Connor Construction,37502 10th St. West,93551,Rose O'Connor,(661) 266-9166,http://www.jackoconnorconstruction.com,http://www.houzz.com/pro/rose-o-connor/jack-oconnor-construction,null,null,866866,null,1,2,null,0,null,null
Toke Final,%!s(bool=false),90670,Sophia Betancourt,(562) 282-8000,null,http://www.houzz.com/pro/sophia-betancourt/toke-final,null,null,null,null,4,4,null,0,null,null
Construction Company Northridge,%!s(bool=false),91325,Lendsey Shelton,(818) 334-5134,http://contractorsnorthridge.com/index.html,http://www.houzz.com/pro/contractorsnorthridge/construction-company-northridge,null,null,null,null,1,0,null,0,null,null
SoCal Design,By appointment only,93551,Chris Beatty,(661) 339-2778,http://www.socaldesignonline.com,http://www.houzz.com/pro/socal-design/socal-design,null,null,909094,null,19,6,1,17,1,1
maggiepacheco13,Dalton Ave,91702,Maggie pacheco,(626) 671-9073,null,http://www.houzz.com/pro/maggiepacheco13/maggiepacheco13,null,null,null,null,0,0,null,0,null,null
Contractors Thousand Oaks,%!s(bool=false),%!s(bool=false),:,(805) 870-0100,http://contractorsthousandoaks.com,http://www.houzz.com/pro/contractorsthousandoaks/contractors-thousand-oaks,null,null,null,null,1,0,null,0,null,null
Vaters Construction & Design,%!s(bool=false),90803,Nick Vaters,%!s(bool=false),null,http://www.houzz.com/pro/vatersn/vaters-construction-and-design,null,null,B867758,null,0,0,null,0,null,null
Editors Directory,%!s(bool=false),91306,editorsdirectory,(818) 222-9822,http://www.editorsdirectory.org,http://www.houzz.com/pro/editorsdirectory/editors-directory,null,null,null,null,0,0,null,0,null,null
Masters Construction Co,18530 Hatteras St,91356,Jason Rodas,(323) 309-2500,http://jrodas21.houzz.com,http://www.houzz.com/pro/jrodas21/masters-construction-co,null,null,null,null,2,1,null,2,null,null
Rettro Builders,%!s(bool=false),90505,Gary Potter,(310) 791-1722,http://www.rettrobuilders.inc,http://www.houzz.com/pro/mrrettro20/rettro-builders,null,null,565812b,null,2,0,null,2,null,null
Victor Palos Development & Construction,%!s(bool=false),91786,Victor Palos,(909) 939-2577,http://palosbuilt.com,http://www.houzz.com/pro/palosbuilt/victor-palos-development-and-construction,null,null,CA 667622,null,0,0,null,7,null,null
SERVPRO of Simi Valley,%!s(bool=false),93063,Diane Hedding,(805) 522-2945,http://servproofsimivalley.com,http://www.houzz.com/pro/spsimimarketing/servpro-of-simi-valley,null,null,956551,null,0,0,null,0,null,null
Water Damage Burbank,%!s(bool=false),91502,Andre Scheidt,(818) 394-8335,http://www.waterdamage-burbank.com/,http://www.houzz.com/pro/waterdamageburbank/water-damage-burbank,null,null,null,null,0,0,null,0,null,null
Castaneda Construction,%!s(bool=false),91765,John Castaneda,(626) 643-4900,http://castanedaconstruction.houzz.com,http://www.houzz.com/pro/castanedaconstruction/castaneda-construction,null,null,null,null,0,0,null,2,null,3
First Industrial Construction,"26871 Hobie Circle, Unit B-4",92562,Gregg Holwick,(951) 304-9098,http://www.firstindustrialconstruction.com,http://www.houzz.com/pro/gregg1069/first-industrial-construction,null,null,null,null,0,0,null,0,null,null
Stern Mosey Design Build,%!s(bool=false),90004,Lu Santostefano,(310) 526-3432,null,http://www.houzz.com/pro/lalulu119/stern-mosey-design-build,null,null,null,null,0,0,null,3,null,null
Tims New Construction,%!s(bool=false),90011,Joshua Hernandes,(877) 313-3464,http://www.timsnewconstruction.com/,http://www.houzz.com/pro/timsnewconstruction/tims-new-construction,null,null,null,null,0,0,null,2,null,null
GPA Doors & Windows,%!s(bool=false),92882,Gerald Anker,(951) 371-8278,http://gpapros.com/,http://www.houzz.com/pro/gpadoors/gpa-doors-and-windows,null,null,CA License576721,null,1,0,null,7,null,null
Doggers Construction,%!s(bool=false),91325,Nicholas Reyes,(818) 390-9460,http://www.DoggersConstruction.com,http://www.houzz.com/pro/doggersvannuys/doggers-construction,null,null,595163,null,0,0,null,0,null,null
John R. Donaldson,21704 Devonshire St. Suite 102,91311,"John R. Donaldson Construction, Inc. Donaldson",(818) 772-7464,null,http://www.houzz.com/pro/johnricharddonaldson/john-r-donaldson,null,null,641405,null,2,0,null,0,null,null
aim higher construction,514 Levering,90024,Rocio Moreira,(310) 476-0999,http://aimhigherconstruction.com,http://www.houzz.com/pro/eric90039/aim-higher-construction,null,null,null,null,5,0,null,2,null,null
JD Group,"1537 Pontius Avenue - Suite ""B""",90025,Mike Brown,(310) 993-4333,http://www.jdgroupinc.com,http://www.houzz.com/pro/mdb2012/jd-group,null,null,675485,null,2,0,1,0,1,null
Chad Carper Construction,3396 Thacher Rd.,93023,Chad Carper,(805) 320-7170,http://chadcarperconstruction.houzz.com,http://www.houzz.com/pro/chadcarperconstruction/chad-carper-construction,null,null,581645,null,16,0,null,9,null,null
Pristine Constuction,%!s(bool=false),%!s(bool=false),:,(888) 686-0068,http://pristineconstruction.com/,http://www.houzz.com/pro/alexdoe68/pristine-constuction,null,null,null,null,0,0,null,0,null,null
Pacific Insulation Services,%!s(bool=false),90602,Pacific,(562) 228-0022,http://PacificInsulationServices@mainstreammail.com,http://www.houzz.com/pro/pacificinsulationservices/pacific-insulation-services,null,null,null,null,0,0,null,2,null,null
Ansoni,7350 hazeltine,91405,Ansoni Hector,(818) 478-6562,null,http://www.houzz.com/pro/ansoni-hector/ansoni,null,null,null,null,0,0,null,0,null,null
California Construction Consultant,231 E. Alessandro Blvd #277A,92508,David Golka,(951) 243-5876,http://www.patiocoversandsunrooms.com/,http://www.houzz.com/pro/californiaconstruction231/california-construction-consultant,null,null,"Lic#552305 B, C61/D03",null,8,0,null,2,null,null
RGA Planning & Construction Inc.,7193 Trivento Pl.,91701,Enrique Loson,(909) 941-7860,null,http://www.houzz.com/pro/enri/rga-planning-and-construction-inc,null,null,null,null,0,0,null,0,null,null
Diamond Ductworks and HVAC,%!s(bool=false),91765,Jorge Panameno,(909) 366-5103,http://diamondductworksandhvac.com/,http://www.houzz.com/pro/diamondductworks/diamond-ductworks-and-hvac,null,null,null,null,0,0,null,0,null,null
European Hardware & Finishes,16554 Arminta Street,91406,Roxanne Greene,(818) 717-5011,http://www.gerberhinge.com,http://www.houzz.com/pro/gerberhingeehf/european-hardware-and-finishes,10,5000,null,null,6,60,null,14,null,1
Contractors Northridge,%!s(bool=false),91325,Danial Dachkov,(818) 334-5134,http://contractorsnorthridge.com,http://www.houzz.com/pro/contractors-northridge/contractors-northridge,null,null,null,null,0,0,null,0,null,null
david,%!s(bool=false),90005,David Kang,(213) 268-8882,null,http://www.houzz.com/pro/david-kang14/david,null,null,null,null,1,0,null,0,null,null
National Technical Design and Construction,5045 Oakdale Ave,91364,Robert Perlsweig,(818) 348-6832,null,http://www.houzz.com/pro/rperlsweig/national-technical-design-and-construction,null,null,932782,null,1,0,null,0,null,null
Doug's Home Repairs & Remoldeling,%!s(bool=false),%!s(bool=false),:,(909) 987-9836,null,http://www.houzz.com/pro/dadams8439/dougs-home-repairs-and-remoldeling,null,null,null,null,0,0,null,0,null,null
MVC GENERAL CONTRACTING,2633 Lincoln Blvd #222,90405,Michael Chipko,(310) 430-3106,http://www.mvcgc.com,http://www.houzz.com/pro/mvc17/mvc-general-contracting,null,null,772534,null,6,1,null,10,null,null
ABS Construction,%!s(bool=false),%!s(bool=false),:,(310) 478-7555,http://www.absconstructions.com/,http://www.houzz.com/pro/absconstructions/abs-construction,null,null,null,null,0,0,null,4,null,null
TM Co.,17206 GERMAIN ST,91344,TONY VARGAS,(818) 535-7295,http://agdien94.houzz.com,http://www.houzz.com/pro/agdien94/tm-co,null,null,711812,null,1,0,null,7,null,null
Roston Thomas Construction,P.O. Box 351292,90035,Roston Thomas,(310) 853-3158,http://www.rostonthomasconstruction.com,http://www.houzz.com/pro/roston-thomas/roston-thomas-construction,null,null,CA #954624,null,3,3,null,7,null,null
Ixtapa Construction,%!s(bool=false),90810,Jair Martinez,(562) 506-7669,http://www.ixtapaconstruction.com,http://www.houzz.com/pro/ixtapaconstruction/ixtapa-construction,null,null,938852,null,0,0,null,0,null,null
Contractors Beverly Hills,%!s(bool=false),90211,Kevin Hayes,(310) 606-2634,http://contractorsbeverlyhills.com,http://www.houzz.com/pro/contractorsbeverlyhills/contractors-beverly-hills,null,null,null,null,5,0,null,2,null,null
David Johnston Construction,%!s(bool=false),91362,David Johnston,(310) 774-6087,null,http://www.houzz.com/pro/david-johnston7403676/david-johnston-construction,null,null,null,null,2,1,null,0,null,null
"KKC Development, Inc.","3216 Manhattan Ave, Suite E",%!s(bool=false),Kim Komick,%!s(bool=false),http://kkcfinehomes.com,http://www.houzz.com/pro/komick/kkc-development-inc,null,null,null,null,1,1,null,0,null,null
wilhelmGW companies,%!s(bool=false),%!s(bool=false),:,%!s(bool=false),null,http://www.houzz.com/pro/wilhelmgw/wilhelmgw-companies,null,null,null,null,1,0,null,0,null,null
TCWRC Contractors Santa Monica,%!s(bool=false),90403,Zandra Steele,(310) 622-4161,http://www.contractorssantamonica.com,http://www.houzz.com/pro/contractorssantamonica/tcwrc-contractors-santa-monica,null,null,null,null,4,0,null,0,null,null
J A Dolan General Contractor Inc.,%!s(bool=false),92260,Joe Dolan,(760) 340-0905,null,http://www.houzz.com/pro/zoooooooooooooo/j-a-dolan-general-contractor-inc,null,null,B 645369,null,0,0,null,0,null,null
century development corporation,%!s(bool=false),91367,harry g whale,(818) 610-1154,null,http://www.houzz.com/pro/centurydevcorp/century-development-corporation,null,null,297227,null,0,0,null,0,null,null
Scott James Construction,%!s(bool=false),%!s(bool=false),:,(951) 545-3090,http://www.scottjamesconstruction.com/,http://www.houzz.com/pro/scottjcraig1/scott-james-construction,null,null,null,null,1,0,null,0,null,null
Nunneley Construction Inc.,%!s(bool=false),90272,Kevin Nunneley,(310) 488-1153,http://ncisolutions.org,http://www.houzz.com/pro/ncisolutions/nunneley-construction-inc,null,null,375858,null,0,0,null,0,null,null
Lane Design Build,%!s(bool=false),%!s(bool=false),:,(310) 937-8081,http://www.lanedesignbuild.com/,http://www.houzz.com/pro/lhongo1/lane-design-build,null,null,null,null,0,0,null,0,null,null
Rojas Construction,%!s(bool=false),%!s(bool=false),:,(714) 296-9896,null,http://www.houzz.com/pro/bill-rojas/rojas-construction,null,null,null,null,0,0,null,0,null,null
"G.L. Scrivens Construction, Inc.",P.O. Box 13302,92255,Greg Scrivens,(760) 837-9918,http://www.glscrivens.com,http://www.houzz.com/pro/gl-scrivens-construction/gl-scrivens-construction-inc,null,null,807645,null,6,0,null,2,null,null
dox188,%!s(bool=false),%!s(bool=false),:,(240) 447-8829,null,http://www.houzz.com/pro/dox188/dox188,null,null,null,null,0,0,null,0,null,null
"180 Construction Group, Inc.",%!s(bool=false),91306,MIchael Imani,(310) 497-2180,http://180constructiongroup.com,http://www.houzz.com/pro/180constructiongroup/180-construction-group-inc,null,null,961148,null,0,0,null,0,null,null
D Design Construction,22631 Pacific Coast Highway #984,90265,Leo Damian,(310) 570-1522,http://ddesignconstruction.com,http://www.houzz.com/pro/ddesignconstruction/d-design-construction,null,null,B623525,null,5,0,null,2,null,null
Retail Commercial Contractors,%!s(bool=false),90277,Brian Cull,(310) 606-1070,http://retailcommercialcontractors.houzz.com,http://www.houzz.com/pro/retailcommercialcontractors/retail-commercial-contractors,null,null,521474,null,12,34,null,2,null,null
Mike Nicholls Construction Inc.,3835 East Thousand Oaks Blvd.,91362,Mike Nicholls,(805) 379-9522,null,http://www.houzz.com/pro/mikenicholls/mike-nicholls-construction-inc,null,null,815861,null,null,null,null,null,null,null
kevin planeta,3494 Rowena Ave. Unit 6,90027,Kevin Planeta,(323) 240-2326,http://kplan.houzz.com,http://www.houzz.com/pro/kplan/kevin-planeta,null,null,null,null,26,1,null,3,null,null
Jackson & Jackson Construction,%!s(bool=false),90292,John,(310) 819-0238,http://jacksonandjacksonconstruction.com/,http://www.houzz.com/pro/jacksonconstructionca/jackson-and-jackson-construction,null,null,null,null,0,0,null,3,null,null
MAE Construction Management Services,%!s(bool=false),90035,Ron Elias,(310) 551-1500,http://www.maecmservices.com/,http://www.houzz.com/pro/maecmservices/mae-construction-management-services,null,null,null,null,0,0,null,4,null,null
Chance 3-D Technology,%!s(bool=false),92242,David Chance,(928) 412-2667,null,http://www.houzz.com/pro/david-chance/chance-3-d-technology,null,null,null,null,0,1,null,0,null,null
Top Quality Framing,5081 magnolia ave,92506,Heather MacPhetridge,(909) 474-7900,http://www.topqualityframing.com,http://www.houzz.com/pro/heather-macphetridge/top-quality-framing,null,null,null,null,3,0,null,0,null,null
Supreme Builders & Associates,%!s(bool=false),91006,Manny Chaidez,(626) 905-0070,http://www.supreme-builders.com,http://www.houzz.com/pro/ecmanny70/supreme-builders-and-associates,null,null,991300,null,0,0,null,5,null,null
Purple Crane Services Inc,1261 E. 9th St,91766,Keith Ealy,(800) 430-6434,http://purplecraneservicesinc.com,http://www.houzz.com/pro/purplecraneinc/purple-crane-services-inc,null,null,null,null,0,0,null,2,null,null
Olsen,P.O.Box 6981,91365,Randy Olsen,(818) 632-6198,http://WWW.olsen-construction.com,http://www.houzz.com/pro/cecione/olsen,null,null,null,null,0,0,null,0,null,null
SI Construction South Bay,684 The Village,90277,Al Bendayan,(805) 660-0474,http://www.homeremodelingsouthbayla.com/,http://www.houzz.com/pro/siconstructionsouthbay/si-construction-south-bay,null,null,930154,null,1,0,null,2,null,null
William Locks and Keys,%!s(bool=false),90813,Jack Scott,(562) 444-1255,http://www.williamlocksandkeys.net,http://www.houzz.com/pro/heidelbergfouset/william-locks-and-keys,null,null,null,null,0,0,null,0,null,null
"Borov, Inc.",%!s(bool=false),%!s(bool=false),Mike Borov,%!s(bool=false),null,http://www.houzz.com/pro/borov/borov-inc,15000,100000,null,null,1,0,null,0,null,null
HAS Construction,11272 Washington Place,90232,Andre Viault,(310) 391-8434,http://www.hasconstruction.com,http://www.houzz.com/pro/hasconstruction1/has-construction,null,null,null,null,4,0,null,2,null,null
Bromack Co.,%!s(bool=false),90031,Leonard Lumpkin,(323) 227-5000,http://Bromack.com,http://www.houzz.com/pro/leonard-lumpkin/bromack-co,1000,Millions,null,null,0,0,null,0,null,null
lonwci,4255 Parva Ave,90027,Lon Wahlstrom,(323) 819-8488,http://wahlstromcompanies.com,http://www.houzz.com/pro/loneci/lonwci,null,null,null,null,0,0,null,0,null,null
Water Damage Pasadena,%!s(bool=false),91105,Elza Shimp,(626) 628-0717,http://www.waterdamagepasadena.org/,http://www.houzz.com/pro/waterdamagepasadena/water-damage-pasadena,null,null,null,null,0,0,null,2,null,null
Howard Building Corporation,%!s(bool=false),%!s(bool=false),:,(213) 683-1850,http://www.howardbuilding.com,http://www.houzz.com/pro/amocilnikar/howard-building-corporation,null,null,null,null,0,0,null,0,null,null
My Glorious Home LLC,%!s(bool=false),91406,Elizabeth Jaramillo,(818) 422-3025,http://www.scorpionrenovation.com,http://www.houzz.com/pro/myglorioushome/my-glorious-home-llc,null,null,CA Lic #974601,null,4,0,null,0,null,1
BuddhaTeas Senna Leaf Tea,%!s(bool=false),%!s(bool=false),:,(562) 632-4321,http://www.sennaleaf.net/,http://www.houzz.com/pro/dorisjgreen/buddhateas-senna-leaf-tea,null,null,null,null,0,0,null,0,null,null
Sergios22,%!s(bool=false),%!s(bool=false),:,(879) 895-6555,null,http://www.houzz.com/pro/sergios22/sergios22,null,null,null,null,0,0,null,0,null,2
Design Edge Builders,%!s(bool=false),90046,Momo,(510) 502-9887,http://designedgebuilders.com,http://www.houzz.com/pro/momodesignedge/design-edge-builders,null,null,994546,null,0,0,null,0,null,null
Garage Conversions,15500 Erwin St,91411,Ron Cohen,(818) 849-3036,http://garageconversion.org/,http://www.houzz.com/pro/garageconversionexperts/garage-conversions,null,null,955824,null,106,1,null,7,null,1
California Master Builders,%!s(bool=false),90814,Matthew Webber,(562) 810-9767,http://californiamasterbuilders.com,http://www.houzz.com/pro/californiamasterbuilders/california-master-builders,null,null,932973,null,0,0,1,2,1,null
jordhanocastillo7,%!s(bool=false),%!s(bool=false),:,(951) 399-8336,null,http://www.houzz.com/pro/jordhanocastillo7/jordhanocastillo7,null,null,null,null,0,0,null,0,null,null
Chris Rossiter,%!s(bool=false),%!s(bool=false),Chris Rossiter,(801) 706-0309,http://www.fairpointconstruction.com,http://www.houzz.com/pro/chris-rossiter/chris-rossiter,null,null,null,null,54,4,null,0,null,null
A-One Construction/Remodeling,%!s(bool=false),91413,Gus Lopez,(818) 470-7915,http://www.aoneconstruct.com,http://www.houzz.com/pro/guslopez/a-one-construction-remodeling,null,null,Ca. Lic#973753,null,0,0,null,2,null,null
valleyallstarmoving,%!s(bool=false),%!s(bool=false),:,(818) 787-8150,http://www.valleyallstarmoving.com,http://www.houzz.com/pro/valleyallstarmoving/valleyallstarmoving,null,null,null,null,1,0,null,2,null,null
UAC 1st General Contractors,%!s(bool=false),90011,Zachery Allison,(888) 817-3250,http://www.1stgeneralcontractors.com/,http://www.houzz.com/pro/1stgeneralcontractors/uac-1st-general-contractors,null,null,null,null,0,0,null,2,null,null
UAC Contractors West Covina,%!s(bool=false),91790,Mark Winston,(626) 628-0714,http://www.contractorswestcovina.com/,http://www.houzz.com/pro/westcovinacontractors/uac-contractors-west-covina,null,null,null,null,0,0,null,2,null,null
Peterberg Inc,1963 Cahuenga,90068,Peterberg Inc,(818) 715-0417,http://peterberginc.com,http://www.houzz.com/pro/peterberginc/peterberg-inc,null,null,#914754,null,1,0,null,2,null,null
Sierra Construction,320 N Muscatel Ave,91764,Manuel Sierra,(909) 215-4613,null,http://www.houzz.com/pro/muscatelkitchen/sierra-construction,null,null,681123,null,0,0,null,0,null,null
GM Builders,%!s(bool=false),93001,Guy Martin,(805) 320-8090,http://www.gmbuildersCA.com,http://www.houzz.com/pro/gmbuildersca/gm-builders,null,null,null,null,4,0,null,2,null,null
Romm Remodeling,5746 Rhodes AVe,91607,Yossi Alkoby,(818) 602-8435,null,http://www.houzz.com/pro/yossi-alkoby/romm-remodeling,null,null,null,null,1,17,null,0,null,null
"Red Lion Builders, Inc.",92 Bold Forbes Ct,92571,Robert Moorhead,(855) 973-3546,http://www.redlionbuilders.com,http://www.houzz.com/pro/redlionbuilders/red-lion-builders-inc,null,null,B855367,null,0,0,1,0,1,null
Moving Leads Providers,%!s(bool=false),90011,Oliver Dasher,(888) 578-4689,http://www.movingleadsproviders.com/,http://www.houzz.com/pro/movingleadsprovider/moving-leads-providers,null,null,null,null,0,0,null,2,null,null
California Certified,12663 Ralston Ave,91342,Richard Perez,(800) 758-6266,http://www.cacertified.biz,http://www.houzz.com/pro/cacertified/california-certified,null,null,574974,null,15,0,null,6,null,null
"Plaskoff Construction, Inc","15145 Califa Street,",91411,Matt Plaskoff,(818) 888-4130,http://www.plaskoff.com,http://www.houzz.com/pro/plaskoff/plaskoff-construction-inc,null,null,null,null,1,0,null,0,null,null
Raising The Bar Const.,6561 Scout Ave,90201,George Duenas,(323) 707-5007,null,http://www.houzz.com/pro/george-duenas/raising-the-bar-const,null,null,null,null,3,9,null,0,null,null
The Hug Co.,%!s(bool=false),90212,Harper Hug,(760) 835-7856,http://thehugco.com/,http://www.houzz.com/pro/harperhug/the-hug-co,null,null,966786,null,0,0,null,0,null,null
Slater Development,"200 S. Barrington Ave., #1486",90049,Jordan Slater,(310) 435-8464,http://www.slaterdevelopment1957.com,http://www.houzz.com/pro/slaterdevelopment/slater-development,null,null,339608,null,1,0,null,0,null,null
SCV Construction,%!s(bool=false),91350,Tim Boone,(661) 312-1934,http://scvconstruction.com,http://www.houzz.com/pro/pcallinan23/scv-construction,null,null,981625,null,1,0,null,0,null,null
S. Miller Group,%!s(bool=false),91403,Steven MIller,(310) 872-8322,http://smillergroup.com,http://www.houzz.com/pro/stevenshouzz/s-miller-group,null,null,474691,null,0,0,null,0,null,null
ALL STAR CONSTRUCTION,27600Abril Dr.,92234,Luis Aguilar,(760) 449-3900,null,http://www.houzz.com/pro/luis-aguilar40/all-star-construction,null,null,null,null,0,0,null,0,null,null
RNRBrothers,%!s(bool=false),93535,Luis Ruvalcaba,(818) 429-9864,null,http://www.houzz.com/pro/luis-ruvalcaba/rnrbrothers,null,null,null,null,4,0,null,4,null,null
"Zeiler Construction, Inc.",4333 Alla Rd #4,90292,Pete Z.,(800) 730-7915,http://www.ZeilerConstruction.com,http://www.houzz.com/pro/petezeiler/zeiler-construction-inc,null,null,944282,null,1,0,null,2,null,1
Modern Concepts Contracting,%!s(bool=false),%!s(bool=false),:,(888) 557-7506,http://modernconceptsla.com,http://www.houzz.com/pro/modernconcepts/modern-concepts-contracting,null,null,null,null,0,0,null,2,null,null
Locksmith Palos Verdes Estates,2545 Via Campesina #802,90274,James Averett,(310) 957-3222,http://www.locksmithpalosverdesestates.com,http://www.houzz.com/pro/locksmithpalosverdesestates/locksmith-palos-verdes-estates,null,null,null,null,0,0,null,0,null,null
Albert Sanchez Construction,4016 Newmarket Ave.,92407,Al Sanchez,(909) 855-6655,null,http://www.houzz.com/pro/sanchezal44/albert-sanchez-construction,null,null,987950,null,0,0,null,5,null,null
